Instance,Year of Record,Gender,Age,Country,Size of City,Profession,University Degree,Wears Glasses,Hair Color,Body Height [cm]
30867,1996.0,-1,58.0,95,22.601155251538135,808,2,1,0,172
53602,2018.0,1,25.0,96,0.07779894585341779,843,1,0,0,211
72054,2015.0,0,59.0,113,-0.3442691134958805,650,0,1,0,164
33344,2014.0,1,21.0,47,0.17923435546978297,743,-1,0,0,205
111229,1998.0,1,37.0,125,0.5924200329353491,1207,2,1,0,188
80441,1981.0,-1,17.0,29,0.13383494782498803,760,-1,0,0,154
88908,1984.0,1,55.0,69,0.2765922183947701,719,-1,0,1,157
29683,1983.0,1,46.0,55,0.2136502224875921,529,0,0,0,189
12816,2014.0,1,64.0,51,-0.19217026740973464,939,1,0,1,199
23874,1981.0,1,55.0,128,-0.36254362857876116,440,1,1,1,194
103417,2015.0,-1,44.0,128,0.8244051199727784,1126,0,0,2,172
33644,2016.0,-1,22.0,45,-0.36120222657313433,961,0,0,-1,184
84941,2007.0,1,42.0,21,-0.3829605834486371,754,1,0,0,211
16127,1980.0,1,19.0,21,-0.33371740041634923,1017,0,0,0,184
1530,1996.0,1,54.0,12,-0.32007424737571744,864,0,1,2,198
40876,2004.0,-1,45.0,83,0.09541713872400179,791,-1,0,1,160
37949,2010.0,-1,52.0,83,0.026392914428239975,650,0,0,2,153
101157,1982.0,0,21.0,18,0.1623388127806535,813,2,0,1,131
1380,1988.0,1,34.0,80,22.141392033269305,731,0,0,-1,174
92697,1987.0,1,19.0,83,0.2923546196247895,829,-1,0,2,203
78990,1981.0,-1,44.0,82,-0.1990020482329979,1034,-1,0,0,191
86730,2010.0,-1,78.0,78,0.24808185979177444,1146,-1,0,0,174
58283,2013.0,1,40.0,140,-0.18262924415394502,1024,-1,1,0,162
72885,2018.0,-1,32.0,105,0.2195227988338027,834,-1,0,0,208
9897,1991.0,1,50.0,61,0.08745221644162847,1033,2,1,3,171
71638,1984.0,-1,50.0,105,-0.3472844850168279,790,0,0,3,186
4168,1986.0,0,35.0,78,0.4453584018495861,1117,0,0,0,135
83512,2000.0,-1,37.0,21,-0.03721931864979927,1242,1,1,0,162
32820,2018.0,0,34.0,156,-0.21101204897009856,651,1,1,1,139
108234,2015.0,1,25.0,82,-0.3483243962535552,484,0,0,0,152
37322,2003.0,1,44.0,129,0.17552091686084512,1039,0,0,2,163
2499,2004.0,0,16.0,125,-0.18693360466992595,1057,-1,1,0,143
27175,2009.0,1,34.0,138,-0.23643050378004155,1008,-1,0,2,194
63434,1990.0,1,65.0,116,-0.15708833770863365,588,0,1,2,172
17307,2019.0,1,70.0,129,-0.37345110076559385,1212,-1,1,0,183
32017,1989.0,0,38.0,151,-0.3773370848607327,998,-1,1,2,177
22009,2014.0,1,29.0,144,-0.13373254358991557,762,0,1,2,182
7215,1991.0,-1,15.0,64,-0.3483805199197657,908,0,0,-1,156
56062,2000.0,1,27.0,69,-0.34940002255059827,1010,1,1,1,199
76113,2000.0,-1,25.0,8,-0.18615112016664365,714,1,0,1,192
97445,1987.0,1,20.0,69,0.08430929113383893,866,0,0,1,189
41190,1980.0,0,25.0,135,0.07390739577485314,829,-1,1,-1,175
5654,1998.0,0,42.0,60,-0.34496810824777524,1102,-1,0,1,184
30292,1999.0,1,52.0,144,0.03101871048706301,1090,1,0,3,200
17899,2017.0,1,46.0,34,-0.031679773645234596,1090,-1,0,0,171
21558,1991.0,1,41.0,113,0.5792235500646408,1039,0,0,1,157
104418,1991.0,1,27.0,13,-0.3848145197613931,958,-1,0,0,246
38418,1990.0,0,31.0,148,-0.3555782641532778,1107,0,0,2,142
32706,1999.0,1,39.0,113,-0.38121332848487627,654,0,0,1,144
16867,2019.0,1,21.0,104,0.16848133932301726,1021,-1,0,1,168
59945,1986.0,1,53.0,43,-0.35774343170592854,825,-1,1,0,172
41842,2002.0,1,44.0,36,0.40891141471329845,723,0,0,1,196
50591,2005.0,1,25.0,103,0.017112100897608253,964,-1,1,0,202
18380,2017.0,0,24.0,77,-0.35483474153397637,1098,0,0,0,149
34016,1990.0,1,17.0,132,-0.3542711857121103,663,-1,0,0,157
34175,2005.0,1,43.0,55,-0.3623274828890578,853,-1,1,0,185
44256,2016.0,-1,18.0,112,-0.3418646086559187,849,0,0,0,185
76098,2018.0,1,15.0,156,-0.35408194227563183,867,-1,0,0,171
107794,2010.0,1,34.0,78,-0.15204184606920773,709,1,0,2,173
29060,2008.0,1,21.0,7,-0.060089944546565174,1058,-1,1,1,210
64940,2006.0,0,29.0,77,-0.21838836850518958,1030,0,1,2,132
34057,2009.0,-1,42.0,148,-0.09180167128332163,1139,0,0,0,161
23723,1999.0,-1,48.0,135,-0.37867570387464655,906,1,1,0,165
61186,1995.0,-1,14.0,72,-0.13311703858940838,871,0,0,3,182
43716,2004.0,1,33.0,141,-0.34579419295455993,796,1,1,1,153
74846,1997.0,1,18.0,110,0.14853424622067246,1237,-1,0,0,143
45217,1996.0,1,37.0,43,-0.11439724483246073,519,-1,1,1,193
96710,1991.0,0,16.0,114,0.26884529712990873,818,2,1,3,150
51776,2012.0,0,40.0,156,-0.354309683764139,643,0,0,0,189
22511,2000.0,0,23.0,8,-0.2876046192291428,1030,-1,0,-1,153
12607,2009.0,1,46.0,125,0.7015374273432742,896,0,0,2,173
69673,2010.0,0,64.0,7,-0.3843483686494792,1137,1,1,2,155
87408,2000.0,-1,47.0,104,4.777753384850599,968,0,1,2,187
46214,1991.0,1,16.0,25,-0.33905285936196655,898,0,1,3,192
70005,2005.0,1,48.0,45,-0.36041603141423484,705,0,0,2,202
42025,2016.0,-1,48.0,78,-0.37625728407612025,1008,1,1,0,209
80037,1998.0,1,39.0,110,0.5639124573240664,902,2,0,2,165
50275,1992.0,-1,50.0,83,-0.034517961360459516,889,2,0,0,201
1213,1989.0,0,72.0,21,-0.35892481168806256,606,-1,0,1,159
9003,1982.0,-1,25.0,77,0.30251439470475133,1171,1,0,1,193
74185,2017.0,1,35.0,41,1.2304083596592534,959,0,1,1,173
35043,2010.0,-1,46.0,84,0.03918493583667079,1035,-1,1,1,150
102264,2019.0,1,21.0,141,0.13318233626830858,950,1,1,2,179
9722,1984.0,1,22.0,7,-0.2564429971876399,736,1,1,3,170
1049,2018.0,0,18.0,142,-0.029644479039186718,993,1,0,2,171
20107,2010.0,0,21.0,148,0.2828882733132965,686,1,1,0,166
13069,2009.0,-1,52.0,34,-0.2554926055176782,892,2,1,1,206
28490,2014.0,-1,27.0,116,0.08050447763032692,1167,2,0,2,163
1908,2003.0,1,25.0,117,0.11735917305255715,792,0,1,0,161
75623,2005.0,0,27.0,112,0.25115752946650177,971,0,1,1,175
102634,1984.0,-1,60.0,7,-0.3018354473531526,886,0,0,2,181
14102,2000.0,-1,45.0,65,-0.20113335605314148,789,-1,0,1,201
89942,2013.0,-1,14.0,104,0.11515921810349491,863,0,0,0,185
83729,1983.0,1,52.0,12,-0.3617945399760339,922,0,0,1,200
31109,2003.0,-1,68.0,138,-0.3458860316810863,1074,0,0,2,162
10555,2006.0,0,30.0,65,-0.34101997067104795,642,2,1,0,148
71014,1989.0,-1,93.0,77,0.3338861326205796,1072,-1,0,0,200
50246,2007.0,0,24.0,144,-0.16047431095935139,1048,1,0,0,168
103078,2006.0,0,60.0,29,-0.35595164887476105,1077,0,1,3,154
26556,2002.0,-1,21.0,33,-0.18647951318876804,802,1,0,0,165
31321,1985.0,1,27.0,119,0.1577445572945769,1029,0,1,0,160
70969,1986.0,0,27.0,29,-0.37890854751462744,1193,-1,1,-1,144
23205,1998.0,-1,38.0,165,-0.34464157055345945,702,0,1,2,160
35799,2010.0,1,18.0,150,-0.363085384298876,920,0,1,1,190
82901,1993.0,-1,35.0,17,0.5725986382920377,1107,0,1,1,175
63432,1984.0,1,16.0,17,0.24360680911740118,580,0,0,1,182
103432,1981.0,0,48.0,13,-0.37469602572517285,820,0,1,0,154
8328,1996.0,1,28.0,156,-0.1287500607598868,564,-1,0,1,151
31830,2002.0,1,51.0,110,-0.11453732208201098,1096,0,1,2,186
108269,1996.0,1,18.0,118,-0.2257034622225964,980,-1,0,0,177
49474,1981.0,-1,57.0,34,0.5260419699266208,833,-1,0,0,173
91720,1990.0,-1,43.0,41,0.09513930338466207,935,2,1,2,207
36516,1983.0,1,60.0,151,-0.37834963001228294,1081,0,0,0,182
45781,1994.0,-1,57.0,69,0.5395111859851952,814,0,0,2,157
97278,1985.0,-1,70.0,83,-0.37227111227931636,1004,0,1,2,166
31366,1994.0,1,54.0,84,-0.32095970257237777,843,0,0,2,176
50176,1981.0,0,94.0,128,0.15730716376369652,1025,-1,0,-1,142
72633,1997.0,0,21.0,8,-0.3450205212583686,1231,1,1,0,163
32153,1985.0,1,35.0,29,-0.18629629956766758,762,0,0,1,179
76635,1994.0,0,26.0,83,-0.37842106013291454,768,0,0,1,146
9101,2008.0,-1,34.0,156,-0.38163727088914423,880,1,1,1,199
107173,2005.0,1,50.0,57,-0.2527281670828456,727,0,1,0,181
40227,2005.0,-1,49.0,93,0.834963790531592,34,1,1,1,171
5203,2015.0,-1,58.0,117,0.18013418945696003,915,1,0,3,205
71317,1985.0,1,49.0,158,-0.048740440509330546,1157,1,1,3,165
15969,2010.0,-1,38.0,45,-0.25469945287949636,854,-1,1,2,182
49951,1986.0,0,40.0,64,-0.11274693074669995,1005,-1,0,0,160
87713,1982.0,0,54.0,138,0.01911585493090972,1256,-1,1,0,159
53775,1980.0,-1,15.0,148,0.7168021368886333,803,2,1,1,162
21940,1985.0,1,76.0,105,-0.382530147397039,887,-1,1,0,180
96335,2001.0,-1,34.0,77,-0.12543134314223123,1058,0,1,1,201
111362,2005.0,0,33.0,64,0.15855301638717978,692,-1,1,0,134
70719,2005.0,1,41.0,132,-0.3424921732871819,688,1,0,0,209
20219,1988.0,0,16.0,25,0.18020051742611792,1053,-1,1,0,186
44647,2008.0,1,35.0,77,0.35522657690719234,820,0,0,1,176
77891,1990.0,-1,59.0,117,0.020866820550287737,982,0,0,0,194
88490,2015.0,-1,46.0,144,-0.24197932542364928,1137,2,0,3,204
99162,2002.0,0,37.345303545323276,13,-0.06466471909065137,592,1,0,0,152
24255,2005.0,1,35.0,127,0.05019769787664225,1089,0,0,0,210
88043,1991.0,1,37.0,23,-0.05501469532610576,687,-1,0,0,176
39592,2004.0,0,38.0,112,-0.06194573618712979,1105,-1,0,0,146
60943,1987.0,1,25.0,55,-0.20685008486342865,1005,1,1,0,232
84622,1996.0,1,57.0,113,-0.0969594825912643,1162,1,0,3,198
32201,2000.0,1,28.0,151,-0.02675805280093787,1018,1,0,0,190
60625,2002.0,1,38.0,106,-0.09001499060362783,820,-1,0,2,199
100212,1991.0,0,45.0,45,-0.16047245563154278,821,-1,1,1,174
24221,2008.0,1,17.0,143,0.15965740026525635,955,1,0,3,121
16004,1981.0,0,18.0,113,-0.35158884553280884,1121,-1,0,0,166
11363,1981.0,0,61.0,26,-0.12066454216995365,1118,-1,0,0,156
54994,2016.0,0,39.0,113,-0.2406346765943574,948,-1,1,0,172
19091,2006.0,-1,38.0,158,-0.32829798788739223,1036,-1,0,1,159
97185,1986.0,0,49.0,8,-0.20685611467880663,758,0,0,1,150
3342,1987.0,1,27.0,144,-0.3746399020589623,1099,-1,1,0,157
10636,2002.0,1,28.0,12,-0.0933731339372164,755,0,0,3,159
95556,1980.0,1,38.0,33,-0.01771982338128223,801,0,1,1,173
103925,2016.0,-1,37.0,23,0.48795765599923263,1054,1,1,1,169
17404,1993.0,1,58.0,21,0.13156727341091143,1037,0,0,1,214
34259,2003.0,0,60.0,138,-0.357369119320541,961,0,1,2,160
40773,1980.0,-1,46.0,125,-0.38140721024087626,1070,1,0,0,193
58295,2005.0,-1,50.0,8,-0.013051818614813259,1216,1,1,1,152
28097,1999.0,1,55.0,55,-0.06985778162695766,1061,1,1,0,178
29106,2017.0,-1,27.0,119,-0.30324874331136314,901,-1,0,2,201
46319,2011.0,1,42.0,64,-0.06345968367895757,1064,0,1,0,179
11638,1997.0,1,49.0,8,0.44694470712594975,1237,-1,0,3,173
80039,1986.0,-1,31.0,165,0.06864568610962818,964,0,1,1,201
101091,2017.0,1,37.0,68,-0.02038036345883251,293,0,1,2,131
436,2015.0,-1,28.0,158,-0.19669262894322753,1250,-1,1,0,200
98952,2014.0,-1,32.0,104,0.34228009945869453,915,0,0,1,198
84757,2009.0,0,43.0,144,-0.031132451941693916,911,1,1,0,179
93685,1988.0,-1,27.0,1,-0.20146545973088312,1016,2,1,1,172
20540,2011.0,0,18.0,142,-0.3715744366871824,55,0,0,1,156
31113,1999.0,-1,30.0,64,0.33696644061482844,1095,0,1,1,158
74700,2016.0,1,27.0,76,0.09230992847652805,742,0,1,2,198
11846,1985.0,1,57.0,65,-0.3415923393000049,1096,0,0,2,179
85097,1984.0,0,31.0,142,0.5651207395594252,1335,0,1,1,140
102120,2009.0,0,21.0,64,-0.38573569001836916,866,1,1,0,155
55436,2001.0,0,45.0,77,-0.36949090355811054,921,0,1,3,172
41338,2015.0,0,44.0,127,-0.3538875966876797,1095,1,1,1,150
62992,2018.0,1,20.0,119,-0.08715221979493878,893,1,1,2,194
36193,1992.0,1,39.0,16,0.513195680179788,934,0,0,3,183
77321,2017.0,1,32.0,135,0.32658820068540245,908,0,1,0,214
104579,2014.0,-1,24.0,111,-0.3706792410195268,1099,-1,1,0,158
25183,2012.0,-1,61.0,103,-0.36833828115701006,902,0,0,3,174
53237,1997.0,1,15.0,80,-0.2991702689560808,810,0,0,0,171
94043,1993.0,-1,19.0,82,-0.36727378682681866,1083,-1,0,0,153
79903,2006.0,1,20.0,6,-0.3750949212040245,1077,-1,1,-1,186
47729,1988.0,-1,22.0,71,-0.34348709282455037,951,-1,1,2,157
6014,2014.0,0,35.0,7,-0.35692615980623477,814,1,0,0,176
67983,1986.0,1,44.0,77,-0.04312575472851707,1204,0,1,1,202
556,1989.0,0,31.0,68,-0.17612817551256693,915,-1,1,3,161
60662,1997.0,-1,18.0,23,-0.2932188411780041,934,0,1,1,150
29823,1999.0,-1,34.0,69,-0.28773773899941074,1070,2,1,0,182
81552,1987.0,1,23.0,78,-0.15651040309625086,800,2,1,0,199
108139,1999.0,0,41.0,13,-0.3548774140735744,765,-1,1,1,156
48069,2000.0,0,25.0,21,0.04735904632946517,1176,0,0,0,148
99113,2010.0,1,33.0,23,0.021458670121235115,687,-1,0,0,194
26006,2005.0,1,24.0,148,0.47022350514061034,1111,0,1,3,177
25416,2018.0,0,62.0,41,-0.2583331123926639,828,0,1,-1,147
9054,2009.0,-1,20.0,107,0.3584117109226278,3,0,0,1,196
77150,1993.0,1,48.0,77,0.9487835132704454,-1,0,0,0,192
96110,2015.0,0,59.0,65,-0.2037243213378688,1220,-1,0,1,173
24702,1989.0,1,40.0,18,-0.3450618023021102,815,-1,1,0,202
3958,2004.0,1,31.0,108,0.12116816104363855,1246,0,0,2,163
89350,2010.0,0,25.0,65,-0.37453600370168,813,-1,0,2,158
40178,2003.0,1,49.0,69,0.6807670325258576,1221,0,0,0,166
85431,1987.0,1,51.0,127,-0.2622325476144151,648,0,1,0,176
45347,2016.0,1,35.0,12,0.007397604491713368,777,-1,0,3,202
65653,1999.0,1,44.0,12,0.13392678655151433,1209,1,0,1,182
39308,1991.0,0,28.0,51,0.3222462697812971,1073,-1,1,1,161
78987,2015.0,0,59.0,103,-0.35465709389630173,859,0,1,0,130
28432,1992.0,0,34.0,129,-0.35438065005281844,1104,1,1,0,170
111953,1998.0,-1,28.0,78,-0.06079636060969437,900,-1,0,1,203
17144,1998.0,1,20.0,51,0.028239429429761532,1139,1,1,-1,169
23869,2007.0,-1,38.0,138,-0.33339782020131575,950,0,0,0,150
46346,2018.0,1,23.0,144,0.14161665648626087,933,-1,1,2,153
71445,1996.0,0,60.0,113,-0.10796435948804915,641,-1,0,1,169
78767,2011.0,1,41.0,119,-0.36626541616283775,1203,1,0,2,171
30241,2001.0,-1,16.0,148,0.8094558161548835,996,0,0,0,191
29386,2009.0,0,31.0,156,-0.37146358085061776,809,0,1,1,144
24669,1982.0,-1,64.0,12,-0.3678113680593641,919,1,0,-1,208
93821,2016.0,1,16.0,38,-0.36617357743631146,964,0,0,2,163
8812,1986.0,0,29.0,64,0.2745810430502342,855,0,0,1,162
86576,1992.0,0,25.0,30,-0.3861095385718046,811,-1,0,1,154
39598,1994.0,0,38.0,151,-0.37009666808762254,1119,0,0,0,162
54519,1999.0,-1,66.0,38,21.560498636863738,-1,-1,1,0,200
75447,1997.0,1,20.0,17,0.2594142020467794,1216,-1,0,1,209
109838,1985.0,0,45.0,69,-0.31376752432229155,726,-1,1,0,155
81551,1988.0,-1,22.0,110,0.3335215607061872,946,0,0,3,195
97374,1994.0,-1,15.0,127,-0.3303054525763109,957,-1,0,0,203
78391,1997.0,-1,22.0,83,0.3222332824866368,1063,1,1,0,201
26235,1986.0,-1,38.0,143,0.1922378842483956,864,1,0,-1,159
11960,2002.0,1,28.0,41,-0.33921983886474166,974,1,1,0,171
81373,1993.0,1,38.0,92,-0.10832058242730275,1055,0,1,2,175
28833,2016.0,-1,36.0,12,0.22952579871393686,1044,-1,1,0,174
51705,1993.0,0,24.0,73,-0.13297510601204954,1174,0,1,-1,157
9526,1983.0,1,60.0,141,0.06112697016522615,889,0,0,0,189
87102,1985.0,1,41.0,132,0.2064608272292188,797,-1,0,1,189
54724,1999.4212743832472,0,21.0,105,-0.37442514786511544,667,0,1,2,191
92737,2015.0,-1,23.0,15,-0.11247048690321669,956,1,1,-1,200
45168,1999.0,1,65.0,55,0.30278666406066523,734,0,1,2,167
42952,1989.0,-1,29.0,144,1.1881017834714154,1188,1,1,0,197
3476,1991.0,-1,51.0,78,0.3982646160835758,943,0,0,0,210
35727,2018.0,-1,26.0,80,0.18381794282096006,1293,0,1,2,200
79598,1987.0,0,16.0,60,-0.022336342801062205,798,2,1,1,171
65837,2010.0,1,30.0,69,-0.23743330846059657,1002,0,0,0,177
99088,1991.0,0,53.0,51,-0.324619800506818,479,1,0,0,166
40620,1985.0,1,42.0,144,-0.37708336878290494,1044,1,0,1,163
46633,2011.0,0,18.0,116,-0.38323470813235955,1270,0,1,1,153
26373,1986.0,-1,68.0,38,-0.35595164887476105,827,0,1,0,182
109336,2013.0,1,33.0,73,-0.3513495082454978,1169,-1,1,2,185
3966,2012.0,1,20.0,41,-0.37645905097530685,746,0,1,0,150
26103,2004.0,1,18.0,128,0.4763368102699885,747,2,1,2,184
30333,1993.0,-1,49.0,33,-0.3624958538876894,752,1,0,0,194
89793,2008.0,1,23.0,148,-0.05396829044204833,748,0,1,1,209
27568,1994.0,0,18.0,17,-0.3045242811797842,927,2,1,1,174
13942,1992.0,0,29.0,142,-0.34529835659770824,792,-1,0,1,157
61245,2014.0,1,34.0,41,0.8056565686347973,847,0,0,0,162
84521,2013.0,0,17.0,103,0.40507969895656154,246,0,0,0,168
79126,2019.0,1,45.0,41,-0.35948512068626354,968,-1,0,0,151
96229,2018.0,0,34.0,65,0.5751255947673679,958,0,1,0,139
70861,1997.0,0,58.0,51,0.005380399331799462,1006,0,1,3,154
17096,2014.0,-1,21.0,63,-0.3612263458346463,1263,2,0,0,162
87881,2004.0,1,86.0,112,0.8320384024093623,997,1,0,0,166
41712,1988.0,-1,40.0,69,0.1710421555308546,912,0,1,0,177
90199,1995.0,1,80.0,63,-0.2966043505967697,917,1,0,0,161
77129,1981.0,0,52.0,96,0.077130100178413,778,0,0,2,181
94231,1997.0,1,36.0,109,-0.005488574803004531,1049,2,1,2,193
101275,2017.0,1,28.0,45,19.7793806937721,962,1,0,2,123
76076,2008.0,-1,36.0,112,-0.37405129931168,750,0,0,0,195
6418,1980.0,-1,42.0,23,1.109039308067156,927,1,0,0,182
31340,1988.0,1,34.0,142,-0.35877638546337354,621,1,0,2,170
25438,2013.0,-1,34.0,104,-0.27236634810505644,788,-1,1,0,195
13392,2015.0,-1,57.0,148,-0.19205013493412698,853,0,0,1,180
61938,1989.0,-1,31.0,21,-0.36936659659493354,724,0,1,2,154
73146,1984.0,-1,36.0,113,-0.32217076779944953,659,-1,0,2,180
54329,2014.0,-1,52.0,21,-0.36172079069564156,1071,-1,1,-1,202
3778,1980.0,1,35.0,128,0.42479905057039913,858,-1,1,0,167
29921,2019.0,1,47.0,104,0.019557422949359485,1327,2,0,3,224
25964,2017.0,1,28.0,128,-0.3507131308071438,983,2,1,1,187
66926,1996.0,0,39.0,38,-0.38538178623887637,1043,-1,1,0,154
109651,1984.0,-1,25.0,72,-0.012598190965607511,918,0,1,1,167
45679,2006.0,-1,34.0,65,0.40039499623981506,858,0,0,2,190
27846,2017.0,0,18.0,156,-0.3679180494083593,1131,0,0,0,155
2507,1998.0,-1,46.0,23,-0.2803980621885398,1171,0,1,0,203
62702,1988.0,1,55.0,41,-0.3845580206918524,752,-1,0,0,172
9902,2009.0,0,21.0,80,-0.06124952442694796,1059,0,0,1,168
69938,1987.0,1,77.0,95,-0.08089837358405831,846,-1,0,1,169
107763,2016.0,0,38.0,128,0.06761041319242242,916,-1,0,0,175
51818,2004.0,-1,76.0,57,-0.077177513663886,863,-1,1,0,193
23765,2003.0,-1,37.0,142,0.14611026043872027,1028,1,0,0,206
110773,1982.0,-1,16.0,72,-0.344225049460426,869,1,0,1,194
32901,2009.0,1,19.0,80,-0.2906176715903295,1120,0,1,2,179
96650,2003.0,-1,18.0,30,-0.3629717454705985,731,0,0,-1,185
90727,1984.0,-1,38.0,65,0.8712702365863773,793,0,1,3,177
63623,2009.0,1,37.0,13,0.08122341715616425,757,-1,0,0,147
74217,2005.0,0,39.0,12,-0.2763367496154871,958,-1,0,0,163
72293,2007.0,-1,40.0,43,-0.37088796539799573,839,-1,1,0,163
40908,2016.0,1,21.0,83,0.33035034164931637,1158,0,0,0,180
33798,1988.0,1,28.0,113,0.008727874530488507,1006,1,0,0,180
44667,1984.0,-1,22.0,72,-0.33888356069943065,532,0,0,1,169
103688,2015.0,0,55.0,33,-0.12564377817631736,1028,0,1,0,140
8014,2008.0,-1,25.0,77,-0.34946959734342126,606,0,0,3,165
17186,1982.0,-1,38.0,119,-0.3551965304566558,890,0,1,0,177
111464,2002.0,1,48.0,69,0.11810733399138013,1088,-1,1,1,200
68549,2006.0,0,22.0,101,-0.3555318809580625,1159,-1,0,0,163
45971,1984.0,-1,44.0,21,-0.3660794195500244,1113,-1,1,2,203
35857,2019.0,0,76.0,63,0.3965164334559107,812,0,1,2,208
51028,2007.0,-1,20.0,144,-0.3711384346521584,1185,0,0,0,170
37955,2016.0,-1,20.0,116,-0.326634222675019,457,0,0,0,169
71530,2001.0,0,44.0,43,-0.3804178566869337,1189,2,1,0,150
44022,2011.0,1,44.0,12,-0.34504510435183267,973,-1,0,0,185
4619,1998.0,1,24.0,68,0.12967762203783964,965,0,0,2,176
102291,2004.0,1,25.0,21,-0.3510995028232873,970,-1,1,0,201
100288,1999.0,1,53.0,153,0.2014004206312283,1261,1,1,2,168
59032,2019.0,1,17.0,148,0.2530620234620425,1061,-1,1,1,175
6004,1991.0,-1,41.0,105,0.2679695824042437,1107,0,1,-1,206
110057,1986.0,-1,18.0,72,-0.212206880078845,790,1,0,1,168
3918,2006.0,1,19.0,34,-0.2571299323087787,1114,1,1,0,199
90126,1983.0,0,17.0,34,0.6575513156566898,950,1,1,0,134
10921,1990.0,1,30.0,63,0.5813205343203249,854,0,0,3,178
5242,2016.0,0,45.0,109,-0.35978475612735444,1097,0,0,-1,146
101526,2001.0,-1,35.0,68,-0.3792740470929241,802,-1,0,2,160
24019,1994.0,-1,41.0,138,-0.08450095635643157,1099,0,1,2,157
51613,1986.0,1,53.0,57,0.20161146416945797,835,0,0,3,187
53248,1985.0,1,53.0,64,-0.0686722271572543,771,2,0,-1,160
102444,1986.0,-1,50.0,148,-0.37215700961908665,1002,0,1,2,189
2198,1998.0,0,32.0,112,-0.383002792156283,712,-1,1,0,192
6675,2007.0,1,46.0,63,-0.22391075172752462,792,1,0,2,187
78128,1998.0,1,41.0,72,-0.08347449624631673,775,0,1,1,192
79391,2014.0,0,47.0,78,0.2769210752488467,962,1,0,1,160
62927,1991.0,1,29.0,135,-0.3794656096891633,786,1,1,0,168
22720,1984.0,1,35.0,80,-0.3643590668394885,1043,0,1,0,192
103844,2000.0,-1,80.0,128,0.2493615721477649,927,-1,0,2,164
101486,1981.0,-1,42.0,111,0.5805951011471575,1176,2,1,0,190
108604,1995.0,1,44.0,112,-0.04924508967327314,1061,-1,1,1,144
111808,2005.0,1,33.0,101,-0.11647892263372392,1050,0,1,2,187
73887,1988.0,1,37.0,68,0.5523073818811953,722,0,0,1,185
69320,2012.0,0,38.0,64,-0.34175375281935416,1115,0,1,3,140
70069,1984.0,0,26.0,116,-0.3642834622312875,832,-1,0,1,150
28838,2011.0,-1,37.0,83,0.4255648371234039,1187,-1,0,2,152
93152,1999.0,-1,22.0,164,0.23105644415604212,1324,0,0,0,155
87037,2005.0,0,16.0,57,-0.14731771763652823,824,0,0,4,167
15186,2007.0,0,28.0,153,-0.35295900511946915,641,1,1,0,157
108674,2018.0,1,29.0,113,0.1750988297843858,1127,0,0,2,141
45017,2012.0,1,73.0,80,0.08671333214184855,838,0,1,1,142
101451,2005.0,0,34.0,83,-0.34919176200408153,1142,-1,1,-1,145
4540,2008.0,0,22.0,95,-0.34240868353579434,1080,-1,1,0,153
94603,2001.0,-1,46.0,135,-0.22087033328116093,773,0,1,3,187
31530,2016.0,1,57.0,124,-0.342540875642158,760,-1,1,2,178
75002,1998.0,1,56.0,12,-0.374793430435125,137,0,0,0,175
18455,1985.0,1,17.0,12,-0.33512327506332534,-1,1,0,2,191
45456,1990.0,-1,43.0,60,-0.15543060231163838,1057,-1,1,0,203
76709,1982.0,0,22.0,142,1.4275638415775531,935,0,1,2,174
87662,1988.0,1,16.0,36,0.21913178849813764,527,2,1,1,184
84966,2000.0,0,30.0,112,0.04881455099532166,792,0,1,0,153
87964,2002.0,0,17.0,128,-0.38655991939734524,832,0,0,-1,143
101101,2010.0,0,34.0,128,-0.36031398838476114,848,1,1,1,175
92256,2019.0,0,53.0,127,-0.2523631313365011,561,0,1,0,182
103295,1998.0,1,15.0,72,-0.024803464954564633,1294,0,0,3,173
47597,2008.0,1,21.0,63,-0.38357284162547917,1008,1,1,0,191
61570,2016.0,-1,17.0,165,-0.22552349542516098,942,0,0,2,171
50565,2011.0,0,29.0,38,0.05722289662395336,1004,0,1,0,187
1885,2006.0,-1,21.0,12,0.0800336881988915,683,-1,0,2,170
21793,1999.0,-1,37.0,28,0.27551148994625335,1064,-1,0,0,176
104476,1997.0,1,29.0,142,-0.31216591259150683,663,2,1,3,207
30151,1991.0,0,37.0,51,0.10510241371691102,813,0,1,0,153
66603,1985.0,-1,57.0,43,-0.34307335472322975,627,-1,0,0,161
19765,2019.0,-1,28.0,45,-0.3849527416831347,1056,-1,1,1,162
5675,2008.0,1,34.0,92,0.8010623131487207,973,0,1,0,176
58298,1983.0,-1,15.0,78,-0.34544817431825375,700,0,0,1,178
24289,2002.0,-1,62.0,82,-0.3615153131408377,698,0,0,2,160
73101,2011.0,-1,31.0,69,0.38006199495327886,955,1,0,1,178
89390,1988.0,0,41.0,35,-0.362464313314943,1300,0,0,0,164
15119,2019.0,-1,17.0,51,-0.14047434101446113,694,0,0,2,193
37773,1998.0,1,18.0,144,-0.1093934257326329,945,0,0,2,170
18200,2014.0,1,22.0,78,-0.2282638145984816,640,1,0,2,204
48102,1988.0,-1,43.0,78,0.6920780385110635,1137,0,1,0,198
85386,1990.0,0,46.0,111,0.0931503919738295,1255,0,1,2,142
73272,2006.0,1,30.0,21,-0.07607962343313958,59,2,0,-1,184
99819,1997.0,-1,22.0,30,0.37138555445630267,788,-1,0,0,205
