Instance,Year of Record,Gender,Age,Country,Size of City,Profession,University Degree,Wears Glasses,Hair Color,Body Height [cm]
6341,2019.0,1,44.0,165,0.09529747008034628,1015,0,0,2,181
26192,2006.0,1,35.0,5,0.1316744185918588,935,0,0,0,142
94411,1991.0,1,19.0,64,-0.3404336870835264,701,0,1,-1,176
83075,1999.0,-1,15.0,5,0.20750584061741975,783,-1,0,1,187
57408,1987.0,1,15.0,38,-0.034466939845722674,737,0,1,2,186
84544,1998.0,-1,14.0,113,-0.3671940077310483,625,1,0,1,203
59632,2013.0,0,21.0,164,-0.25606404648273084,789,1,1,0,178
110780,2015.0,1,17.0,34,-0.30791350125416705,934,-1,1,4,152
19508,2004.0,1,34.0,128,-0.18256338001673927,1039,0,0,0,157
80163,1985.0,-1,26.0,57,-0.3724775174980245,689,0,1,3,169
95490,1992.0,1,35.0,33,0.7293422975470449,764,0,0,0,199
49114,1999.0,0,16.0,35,-0.025174066684334976,493,1,0,0,163
65859,1986.0,0,43.0,142,-0.3839211794215462,863,0,1,1,164
53239,1999.0,0,46.0,55,0.23434083820923834,594,1,0,-1,189
31422,1990.0,1,31.0,36,0.3179674200226846,633,1,0,2,200
22308,1990.0,1,44.0,125,0.5127142226134531,705,-1,0,3,168
41123,2009.0,-1,14.0,132,-0.26877072281196546,723,0,1,1,157
45695,1981.0,-1,59.0,12,-0.08226389485119709,1055,0,0,2,161
72917,1981.0,-1,19.0,78,-0.38346523261257964,791,-1,1,2,203
51136,1981.0,-1,69.0,34,0.4657465991384285,1093,1,0,2,194
91560,1980.0,-1,64.0,143,-0.19015723673739013,997,2,1,3,161
53181,1992.0,-1,48.0,143,-0.349986769970072,987,-1,0,1,158
54420,2002.0,0,67.0,135,-0.05913445072512975,847,1,0,1,190
48132,1991.0,1,40.0,93,-0.3673479999391632,918,0,1,1,207
40151,1991.0,-1,48.0,72,0.05862459678336008,855,0,1,0,194
4155,1994.0,-1,16.0,144,0.06507649923780993,711,1,0,2,176
26735,1995.0,-1,14.0,71,0.06490627291136974,1245,0,0,1,202
26583,2008.0,0,30.0,127,0.17534326922317048,1087,-1,1,0,171
87388,2013.0,1,15.0,12,-0.3789006623714408,825,-1,1,1,206
39914,2012.0,1,40.0,1,-0.10866289040799175,962,-1,1,-1,206
3423,2000.0,-1,27.0,17,-0.36506269991090473,1073,-1,1,2,151
43513,1993.0,1,30.0,109,-0.3427078551449331,1265,-1,0,1,185
98777,2000.0,-1,32.0,26,-0.3460200791152585,996,0,0,0,174
32926,2014.0,0,27.0,41,0.07759439596251827,1224,-1,1,0,157
91991,2009.0,-1,44.0,76,-0.3538375028368472,860,0,1,0,206
105624,2010.0,-1,30.0,112,-0.32337070105966964,432,1,0,0,188
88175,2018.0,0,17.0,101,-0.25899314526057776,929,1,1,1,181
9954,1990.0,-1,29.0,64,-0.07266210960967541,1110,0,1,2,155
54649,1981.0,0,28.0,41,0.07344031699903494,1158,0,1,0,139
100558,1985.0,1,16.0,78,-0.3804336269733069,799,0,0,0,150
16448,2004.0,1,18.0,72,0.3102543584903304,833,0,0,1,193
46900,2001.0,-1,64.0,43,-0.37311389493637853,1184,1,1,0,190
10192,2008.0,1,16.0,78,1.0612887362568968,1251,0,0,0,178
96764,2005.0,1,28.0,141,0.9095335896472965,1293,-1,1,2,204
108732,2012.0,-1,31.0,144,-0.28913155401563084,455,0,0,2,166
50184,1989.0,-1,57.0,112,0.24842416777246346,929,0,0,0,183
25644,2014.0,-1,31.0,39,0.035313794364000874,838,0,0,1,184
15935,1991.0,-1,53.0,128,0.2665841163631623,765,-1,0,0,172
41668,2006.0,-1,23.0,109,0.24831609492761178,855,2,0,2,199
55952,1989.0,1,52.0,77,0.2524270375195449,956,-1,0,0,198
255,2001.0,-1,49.0,12,0.15057232381843325,1022,0,1,3,201
86094,1981.0,0,48.0,21,-0.3707687605862924,987,-1,0,2,164
89862,1983.0,1,39.0,127,0.40837522497660944,604,-1,0,0,188
44426,2016.0,1,71.0,142,-0.3786539037728954,753,2,1,2,149
41929,1994.0,1,57.0,21,-0.058544456481990984,915,0,0,0,192
45027,2014.0,1,23.0,142,-0.18045108930663398,663,1,1,0,138
11532,2007.0,0,31.0,116,-0.1746425217698205,957,1,0,2,139
103267,1985.0,1,28.0,83,-0.23482842821730468,856,0,1,2,161
38654,2002.0,-1,46.0,59,0.7859794257286056,786,-1,1,2,210
103394,2009.0,1,43.0,63,0.020556053142345147,842,1,0,0,165
111714,1999.0,0,46.0,33,-0.09508421000870924,1099,0,0,0,160
57163,2017.0,-1,15.0,132,0.012020153726871333,893,-1,0,0,175
78299,2014.0,0,42.0,21,0.6949431284795133,904,2,0,1,155
18464,1989.0,-1,42.0,15,-0.36823670195948854,1005,-1,1,0,195
69901,1995.0,-1,38.0,128,0.096750655586442,908,1,1,1,155
82981,1998.0,1,61.0,135,-0.3222881172833443,805,0,0,0,166
34300,2011.0,0,56.0,12,-0.046070159960785055,1217,0,1,2,133
65326,2003.0,-1,61.0,80,0.12232634942816488,865,-1,0,1,155
31048,1981.0,1,50.0,45,-0.3813854101391251,1231,-1,0,-1,161
8826,2004.0,-1,43.0,127,0.3480209475304937,935,1,0,2,164
61155,1991.0,0,25.0,7,-0.04980168801585688,1188,1,1,-1,181
46689,2009.0,1,17.0,110,-0.3151733989692676,1049,-1,0,-1,172
34984,2009.0,1,32.0,21,-0.38393787737182367,659,-1,1,0,184
58375,2010.0,1,20.0,41,0.19184641008077838,730,0,1,0,189
104747,2015.0,-1,33.0,51,0.44122426766004536,1018,1,1,2,194
33039,1999.0,1,22.0,95,0.10826992211816466,851,0,0,2,162
55702,1989.0,1,39.0,55,-0.030748399085311136,564,0,1,3,191
97880,2019.0,1,35.0,57,0.033009013393752035,1049,0,1,2,168
26520,1985.0,1,36.0,83,-0.03885107945747394,814,-1,0,2,190
60493,2006.0,1,60.0,45,-0.012173784729387408,735,-1,0,-1,191
44281,1984.0,0,32.0,45,0.8559586800138507,783,0,1,0,150
39324,2002.0,1,24.0,17,0.18734909547270176,637,1,0,0,207
72001,2005.0,-1,15.0,129,1.1023248767277873,815,0,0,0,172
89288,2003.0,-1,72.0,135,-0.14440114232138943,902,0,1,1,207
2220,2014.0,1,46.0,17,-0.08146332090178081,792,0,1,0,214
27034,1992.0,1,30.0,77,0.41056358412686783,841,1,0,0,219
51247,2005.0,1,28.0,93,-0.3693726264103115,1078,-1,0,0,186
90489,2010.0,-1,21.0,57,-0.18546835953307425,593,1,1,1,185
102603,2013.0,0,48.0,112,-0.3504450359387993,595,0,0,0,139
32857,2010.0,-1,54.0,110,0.03350484975060372,709,0,1,1,201
31042,2008.0,-1,75.0,109,0.626420306524029,703,1,0,1,184
46314,1989.0,0,30.0,51,-0.10162934268554188,88,0,1,0,162
27348,1998.0,-1,15.0,53,-0.37434768792910583,778,1,1,1,150
39349,2003.0,-1,29.0,8,-0.35729212321648357,1126,-1,1,0,194
86718,1981.0,1,37.0,76,-0.17946034425683494,847,1,0,2,189
26652,2014.0,-1,44.0,112,0.31530363312146925,852,0,0,0,193
29593,1991.0,1,34.0,69,0.2826526466816027,711,0,0,0,176
15627,2007.0,1,34.0,128,-0.3735805098802446,652,-1,1,2,153
28491,2019.0,1,23.0,148,-0.3456480858896317,915,0,0,1,152
9678,2002.0,-1,19.0,45,0.2902066138543684,1207,0,1,0,176
88059,2003.0,-1,23.0,1,0.3624521510578336,1012,0,0,1,172
43895,1985.0,0,19.0,116,-0.29489512985308547,990,1,0,2,143
24026,1981.0,0,31.0,41,-0.19911151257370605,884,0,0,0,155
19464,2018.0,0,58.0,17,-0.36055007884840706,1055,2,1,1,165
51730,2013.0,1,30.0,109,0.038403378997292785,1115,-1,0,2,200
54880,1996.0,0,66.0,142,0.13001853852267217,941,1,0,1,161
33667,1997.0,-1,78.0,23,-0.11044771575987694,676,-1,0,-1,186
28879,1998.0,-1,66.0,132,0.04745459571160871,1070,0,1,2,159
41938,1980.0,-1,14.0,28,-0.38198931934082847,735,1,0,2,159
7543,2018.0,0,38.0,153,0.9620532815895939,878,0,1,0,162
66668,1992.0,-1,38.0,41,0.06339047009173336,814,0,1,1,161
65352,1981.0,0,57.0,80,-0.35585702715652184,1072,1,1,2,159
52696,2019.0,1,20.0,21,0.19430518325914206,1044,1,1,0,185
47548,2008.0,1,41.0,21,-0.09703137654384802,1000,0,1,0,199
27344,1988.0,-1,28.0,21,-0.3555467235805314,738,-1,1,1,172
101228,2015.0,1,23.0,63,0.35768998840507754,1112,1,0,0,186
78953,1995.0,-1,27.0,138,-0.3812903245889337,759,1,1,2,164
41503,1988.0,1,66.0,13,-0.16706211617578212,972,1,1,0,157
25032,2012.0,0,15.0,43,-0.3545091315035649,498,0,1,1,157
80254,1990.0,-1,60.0,36,0.28814998297852146,1099,2,0,0,167
76561,1986.0,0,76.0,113,-0.3752697858499862,1123,1,1,-1,172
104587,2000.0,1,28.0,135,-0.2541252289227308,837,1,0,0,143
102663,2013.0,-1,54.0,15,-0.13716211704413572,1009,0,0,1,188
12297,1989.0,0,17.0,43,-0.33611819460069375,998,-1,1,2,151
11097,1988.0,0,54.0,129,0.3161074538945506,981,1,0,2,172
39566,2017.0,0,39.0,41,-0.3656489834984263,888,-1,0,2,169
70544,2003.0,1,40.0,69,-0.26687828844718076,1038,2,1,0,149
63732,2010.0,0,23.0,73,0.1141967668027772,1136,0,1,2,186
65315,2005.0,0,31.0,63,-0.013978554855215188,983,1,0,1,159
93196,1998.0,-1,22.0,105,-0.3455905707275647,917,0,1,1,157
12537,2016.0,-1,61.0,90,0.2268262967524057,786,0,0,2,154
26392,1987.0,0,22.0,112,0.6228896177042395,755,0,1,-1,174
78816,2014.0,1,45.0,72,-0.34070410111163163,894,-1,1,1,183
95981,2013.0,-1,46.0,112,0.18244082575501747,983,1,1,1,173
101892,2011.0,-1,23.0,65,0.14034853992907426,1027,-1,1,-1,190
5518,2014.0,0,37.0,72,0.4614900133135193,962,0,1,2,135
87273,1992.0,0,49.0,83,0.3639424431201016,996,-1,0,1,157
33491,1989.0,0,24.0,153,-0.3516816119232395,845,-1,1,0,170
3364,1986.0,1,35.0,117,0.5283124273324104,1162,0,0,0,161
81650,2009.0,1,29.0,148,0.6417425312314551,690,-1,1,0,203
34126,1994.0,0,62.0,63,-0.3429077667163111,728,0,0,0,159
95442,1991.0,-1,42.0,25,-0.33234121101431097,970,1,0,1,173
68128,1990.0,-1,35.0,36,-0.34564066457839726,1081,0,0,3,209
56712,2002.0,-1,39.0,116,-0.29562380984991804,925,2,0,1,154
35594,1991.0,0,38.0,30,0.5222097903379317,848,0,0,1,163
110592,1992.0,-1,40.0,60,0.11912080680683469,899,0,1,2,176
2181,2013.0,1,35.0,144,0.037867653092555936,1050,-1,0,1,163
11871,2017.0,1,38.0,124,-0.34667361833584226,1100,-1,0,-1,207
86910,1980.0,1,47.0,21,-0.2984434442870568,1049,0,1,0,223
19049,2014.0,1,15.0,129,0.20556470389765896,877,0,1,0,182
84079,2017.0,1,17.0,103,-0.3474083281480528,1201,1,1,2,192
62567,1990.0,-1,39.0,113,-0.3486922149916126,659,0,0,1,159
49730,1982.0,-1,33.0,105,0.13809385280965794,592,-1,0,1,210
90228,2019.0,1,34.0,150,0.3613987886944939,462,0,0,0,173
106942,2019.0,-1,56.0,83,0.01845999655056521,615,0,0,0,161
61608,1999.4212743832472,1,39.0,72,0.055048916264211704,747,0,1,1,146
13465,1986.0,0,25.0,57,7.556206038285532,807,0,1,2,139
104686,1985.0,1,25.0,21,0.11527192926786813,681,-1,0,0,194
82702,1986.0,1,33.0,144,-0.303093823439344,1096,2,0,0,164
21708,2008.0,-1,23.0,63,0.0018673361261917528,1207,-1,1,0,165
533,1991.0,-1,60.0,33,-0.2945829709492864,838,0,1,2,193
46582,1981.0,0,42.0,7,0.07805590875491061,1124,0,0,2,165
4566,2018.0,0,56.0,47,0.0666252341260492,1129,0,1,1,166
18625,1999.0,-1,46.0,68,-0.3439226310276221,789,2,1,-1,194
105855,1984.0,-1,48.0,123,-0.3801618214493452,936,0,0,3,199
87327,2005.0,-1,37.0,135,-0.2982291539251621,700,0,1,0,192
94398,1987.0,1,30.0,80,0.3668358268376327,881,0,0,2,205
107877,2019.0,-1,39.0,65,0.6791413015335609,968,-1,0,0,155
46971,1988.0,0,21.0,165,-0.325258960936885,986,-1,1,1,163
67459,1991.0,-1,41.0,109,-0.3596395767263305,809,-1,0,3,197
76813,1986.0,-1,15.0,127,0.3606724278574221,998,-1,0,2,204
94154,2013.0,1,66.0,8,0.3918623436480063,1005,2,1,1,202
713,1990.0,0,37.0,34,-0.34890279469789015,729,0,1,1,151
52326,2014.0,-1,34.0,13,-0.30581095101505695,789,1,0,3,173
69555,1990.0,1,54.0,12,-0.012894115751081198,98,0,1,0,156
23442,2011.0,-1,47.0,44,-0.34303763966291395,749,1,0,0,193
53501,1995.0,1,67.0,28,-0.38388082604170887,508,2,1,0,164
94096,2014.0,-1,41.0,77,0.1541711959351893,779,1,1,1,162
105059,1980.0,-1,53.0,135,0.5223085865437403,906,0,1,0,166
29223,1989.0,0,34.0,125,-0.36712814359384255,814,0,0,2,143
82903,1997.0,-1,58.0,87,0.16365424019695976,1050,0,0,2,179
100406,2007.0,-1,48.0,78,0.23690536507269294,523,-1,1,1,157
102113,1982.0,-1,37.0,77,0.1342477582624043,857,1,1,0,176
34477,1988.0,-1,50.0,13,-0.07370851449373285,903,1,0,2,150
1347,2007.0,-1,34.0,21,-0.1720919098649305,702,0,1,3,197
42209,1988.0,-1,31.0,44,-0.20243533234283528,823,0,0,0,177
90453,2002.0,1,28.0,64,0.26827942214828193,816,-1,1,0,191
15934,2013.0,-1,15.0,83,0.2306371400712957,845,0,0,0,181
64780,1983.0,1,19.0,33,0.3657407195985992,940,1,1,0,150
45329,1982.0,1,30.0,64,-0.3780351519487231,1013,1,1,2,197
43184,1986.0,-1,37.0,142,-0.3418066296618996,1097,0,0,0,165
22552,2010.0,-1,54.0,111,-0.1104560647350157,948,1,0,3,156
46033,2004.0,0,38.0,135,-0.1939356118196294,1073,0,0,2,157
111509,2008.0,-1,24.0,82,0.39719501960191067,137,1,0,0,205
51666,2019.0,0,37.0,148,-0.07061661070068016,1085,0,1,1,154
8483,2004.0,1,46.0,43,-0.36364151880950757,904,1,0,1,174
81712,2000.0,0,44.0,116,10.345633883372312,1100,-1,0,1,145
34203,1983.0,-1,18.0,7,-0.07642796122920657,827,-1,0,2,193
110240,1983.0,-1,25.0,83,0.08833488864657585,1045,0,1,0,162
76969,1982.0,-1,30.0,57,-0.20875457885896934,1081,0,0,1,166
83516,2007.0,-1,19.0,108,0.07605215472160914,655,0,1,-1,190
41945,2011.0,0,30.0,148,0.39825209262086764,852,-1,1,0,155
71036,1998.0,1,14.0,68,-0.17437860138904537,769,0,0,1,216
66331,1984.0,1,23.0,142,-0.03334864100908151,730,-1,1,0,210
20372,2011.0,-1,45.0,111,-0.3793491878691729,913,1,1,2,163
111631,2002.0,1,39.0,144,-0.3866846901924745,806,0,1,2,202
43868,1995.0,0,43.0,156,-0.3751788747873642,1014,1,1,1,147
10307,2006.0,1,46.0,153,0.19111680242004153,827,1,1,1,166
93383,1995.0,0,15.0,76,-0.37358700352757473,988,2,0,0,159
14654,2017.0,0,15.0,83,0.8556182273609703,1119,-1,1,3,164
89323,1983.0,1,25.0,148,-0.3795936273079576,1151,0,0,-1,186
24308,2016.0,0,29.0,144,-0.20222104198094054,1196,-1,1,0,143
89554,1985.0,-1,55.0,30,-0.35742895364236876,923,-1,1,1,195
96647,2001.0,0,37.0,15,0.1524884136127778,844,-1,1,2,147
25791,1981.0,-1,40.0,43,-0.38431821957258927,571,0,0,1,209
51925,2003.0,1,40.0,135,-0.3597564623782731,914,2,0,3,183
99280,1980.0,0,37.0,127,-0.031039685551263293,1002,-1,1,0,147
30863,2010.0,-1,33.0,45,-0.05499614204801964,1309,0,1,0,165
37767,1987.0,0,33.0,65,-0.262813729050463,849,0,0,2,186
27135,1981.0,-1,65.0,77,-0.14679126837083442,1261,0,0,0,209
73179,1981.0,1,33.0,69,-0.35342330090357443,736,1,1,2,158
15288,1994.0,-1,44.0,144,-0.3529455539928567,1028,-1,1,2,169
20919,2001.0,-1,32.0,55,0.3161788840151822,856,0,0,0,187
57943,2017.0,-1,50.0,151,-0.22301184540425187,1141,0,0,0,161
50125,2011.0,1,39.0,12,-0.3409638470048374,943,1,1,0,173
45603,2011.0,1,51.0,36,0.6379544156782205,1252,-1,0,3,173
55949,1998.0,1,21.0,156,-0.3698494456571249,1168,-1,1,0,187
46284,2007.0,0,15.0,113,-0.30315644075288467,866,0,0,0,166
104764,2001.0,1,17.0,138,0.5355106353978745,571,0,1,1,198
98328,2000.0,-1,23.0,106,-0.18892205224880637,54,-1,1,1,158
50383,1981.0,0,71.0,63,-0.3852969049916323,1197,2,0,0,184
109370,1980.0,1,21.0,17,0.34810536494578553,872,0,0,2,162
50155,1988.0,1,67.0,36,-0.38127826495817774,907,1,1,1,166
16832,1998.0,-1,20.0,64,-0.3469853134076892,1027,1,1,1,204
106300,1993.0,1,55.0,64,0.06970229529663298,1157,-1,0,0,167
110492,1982.0,0,29.0,80,-0.34677287837360304,917,1,1,2,173
46637,2011.0,0,40.0,138,-0.35842712000340227,744,0,0,0,167
88553,2007.0,0,46.0,17,-0.10199252310407778,1193,-1,1,-1,152
103185,2018.0,1,39.0,41,-0.19702380495706487,890,0,0,0,155
9689,2010.0,1,38.0,128,0.2113222499197356,937,-1,1,0,167
77349,2018.0,1,69.0,105,-0.36435025403239757,554,1,1,1,181
102290,2001.0,0,42.0,148,-0.34597462358394754,1066,-1,1,1,176
102425,1993.0,0,19.0,129,-0.04111179639226823,970,2,1,0,175
31549,1999.4212743832472,-1,30.0,112,-0.26781522899053006,-1,0,0,0,208
85551,1986.0,0,53.0,78,0.20052609740141966,1096,-1,1,0,163
37490,1981.0,1,20.0,44,0.10119834017563824,654,1,1,0,159
23669,2009.0,1,36.0,63,0.36660808534912553,842,0,0,0,191
75316,1982.0,1,47.0,127,-0.16184029605844233,841,0,0,2,204
56470,2002.0,-1,17.0,34,-0.01583017200821043,868,0,0,2,164
102878,1983.0,-1,47.0,71,-0.34486606521830154,944,-1,1,0,174
81916,1984.0,1,49.0,45,-0.36481547748040716,922,-1,1,2,154
103964,2019.0,-1,36.0,127,-0.34697418144083747,1068,-1,1,0,202
474,1981.0,1,53.0,13,-0.13363421121605912,697,0,1,0,204
79923,2010.0,-1,29.0,148,0.13862122973925603,742,1,1,0,182
32499,2002.0,-1,31.0,125,0.11071709949772451,981,-1,0,2,172
48753,1995.0,1,35.0,21,-0.24873596547066373,643,0,1,1,151
14807,1982.0,-1,41.0,103,-0.3795653335588763,753,1,0,2,202
102831,2013.0,-1,28.0,69,-0.336618669277067,1165,0,0,1,179
56318,2017.0,-1,72.0,15,-0.35656529854745966,1016,0,0,0,185
110188,1981.0,1,48.0,165,0.329525184606436,1013,1,0,2,182
27386,2013.0,1,22.0,84,-0.3823580657427902,618,0,0,-1,139
41138,1998.0,1,30.0,105,0.04874358470664223,833,-1,0,1,174
1326,1989.0,1,50.0,112,-0.32966814747405254,1230,1,1,1,198
20501,2003.0,1,44.0,13,0.3782808802570109,563,-1,1,2,219
39535,1988.0,-1,17.0,13,-0.039874756575875865,572,-1,1,2,181
84228,1987.0,-1,53.0,8,-0.17619032899415546,1012,1,1,0,182
29890,2017.0,1,16.0,109,-0.06880441926361794,1146,-1,1,0,177
87646,1997.0,-1,45.0,19,0.4719257684050123,966,0,0,0,206
69676,2015.0,0,41.0,113,-0.20784036608127557,898,0,0,2,157
102163,1989.0,-1,50.0,138,0.07758790231518813,1015,1,0,1,158
56954,1999.0,0,15.0,116,-0.060060723133579526,979,1,0,0,176
32061,1997.0,0,46.0,127,0.40612424851281037,909,-1,1,0,155
19959,2014.0,-1,35.0,7,-0.3549089546463209,1211,-1,1,2,187
81959,2015.0,-1,45.0,15,0.4889780862939695,740,1,0,0,186
95329,1981.0,1,64.0,151,-0.3480525907295935,1176,0,0,1,200
21864,2005.0,-1,58.0,72,0.21303147066341985,978,0,0,0,163
2843,1984.0,-1,22.0,151,-0.2683472442396497,724,1,1,2,160
30814,1985.0,-1,24.0,7,-0.03231847024334944,971,0,0,0,181
75828,2001.0,1,37.0,142,0.02685674638039309,901,-1,1,0,180
106997,1989.0,-1,42.0,29,-0.364666587423766,892,0,0,0,188
63654,2009.0,1,39.0,41,-0.35798416048909604,880,-1,1,3,190
52026,2007.0,-1,32.0,83,-0.3598983949556319,869,0,1,2,200
3627,2001.0,-1,23.0,92,-0.3332846452049904,1034,-1,0,0,204
95028,2009.0,-1,34.0,69,0.3918414712101594,1073,0,0,0,192
11194,2004.0,0,38.0,7,0.2495712241901381,920,1,0,0,142
29072,2019.0,-1,37.0,153,0.009524737824287564,818,-1,1,1,170
46029,1999.0,0,17.0,148,0.4515918394545718,853,0,1,0,169
59265,2000.0,-1,52.0,83,-0.3056342310412866,1122,1,1,1,210
103797,1981.0,1,26.0,60,0.333587424843393,935,-1,0,1,170
76351,1982.0,1,51.0,132,0.013867132560345045,1066,0,1,0,199
20056,2003.0,1,18.0,105,-0.3736139057807996,689,0,0,1,180
44512,1987.0,-1,23.0,12,-0.3769627724753451,1204,-1,1,-1,177
58592,1987.0,1,49.0,144,-0.3716361263368187,996,1,1,2,197
96803,2009.0,-1,18.0,63,-0.3138115883577461,7,0,1,1,177
18697,2004.0,0,35.0,83,-0.16333151578461458,1177,1,0,1,184
26614,2014.0,1,16.0,105,-0.34707436914250256,708,-1,1,2,166
33593,1994.0,0,26.0,105,-0.3753671905599384,1042,-1,0,2,151
31476,1982.0,0,43.0,95,-0.04890139019672768,915,-1,0,2,148
77023,2010.0,-1,34.0,17,-0.24016527865877843,717,-1,0,2,151
43901,1991.0,-1,53.0,77,0.06948754110278609,744,-1,1,0,194
100598,1985.0,1,16.0,151,0.8598409534533723,747,0,1,1,201
32086,1996.0,-1,43.0,80,0.6667361159732258,1173,0,1,0,166
49932,1991.0,1,27.0,83,-0.3580565182736319,849,-1,1,1,172
47865,1999.0,-1,33.0,41,-0.3521106564789811,1009,-1,0,2,210
10283,2013.0,1,23.0,22,-0.13084472585581028,577,-1,0,1,193
61779,2005.0,0,58.0,148,-0.3772457099661585,1298,0,1,-1,151
15268,2016.0,1,84.0,69,-0.15637357267036567,1337,-1,0,1,179
73468,2011.0,-1,53.0,92,0.5983519797714353,1195,1,1,0,191
22166,1998.0,1,29.0,15,0.5615557271751763,1087,0,1,0,196
61343,1988.0,-1,57.0,119,-0.27862390497155415,1023,0,1,1,204
56421,2017.0,0,23.0,8,-0.36523988371662724,48,-1,1,1,156
16179,2015.0,1,35.0,95,0.13888978843955269,873,1,1,2,176
14330,1984.0,-1,48.0,15,-0.23462248683054868,1032,-1,0,1,202
2518,1993.0,1,58.0,51,0.3564877359850967,1026,0,1,0,195
38674,1990.0,-1,39.0,78,-0.09744789763688153,986,1,1,3,183
34154,1999.0,1,67.0,151,-0.12929599096757102,634,1,0,1,176
76280,2017.0,0,49.0,112,-0.2564889165509031,845,1,1,2,157
55238,2001.0,-1,24.0,83,-0.37790945348968963,953,-1,1,-1,209
60006,2004.0,1,55.0,23,-0.34108305181654075,851,1,0,-1,160
53929,2013.0,-1,21.0,83,0.25720589812257844,881,0,1,0,210
71485,1995.0,0,23.0,65,0.692306707663475,1252,1,0,1,170
105910,1996.0,0,62.0,38,-0.08437943238496745,697,0,1,1,176
6514,2014.0,0,30.0,76,-0.32657485218514337,1079,1,1,2,160
55881,1983.0,1,16.0,82,-0.37082534808445505,1043,-1,0,2,189
33801,2001.0,-1,37.0,34,0.3232694830677469,975,-1,1,3,171
44530,1992.0,-1,73.0,8,0.2826071911502917,546,0,1,0,156
104784,2016.0,1,31.0,68,0.4301553819538633,795,-1,1,0,164
59538,2018.0,1,43.0,60,0.06488447280961855,1046,2,0,1,164
32638,1993.0,1,37.0,165,-0.23001385255395532,835,-1,0,1,182
63049,2014.0,1,14.0,46,-0.06596901454010592,786,0,1,1,176
118,1993.0,-1,40.0,153,-0.3756004980318714,796,-1,0,0,167
41433,1998.0,0,44.0,33,-0.36840460912616796,652,0,1,1,141
33646,1982.0,1,43.0,71,-0.3437486940455647,142,0,0,2,163
33350,1987.0,1,30.0,8,0.5286092797817883,57,1,1,0,162
6147,2008.0,0,60.0,125,-0.3707761818975268,577,0,0,1,156
101000,1985.0,-1,46.0,44,-0.2506219061881183,807,2,1,0,154
47,1985.0,0,19.0,153,0.17740500225049108,802,-1,0,2,149
39179,2003.0,1,32.0,105,0.46388013936296435,1224,0,0,2,173
83713,1990.0,1,15.0,105,-0.1290487685370734,993,1,0,0,199
94323,2004.0,-1,45.0,148,-0.36658128572225407,948,1,1,0,169
8777,2012.0,0,15.0,144,-0.36167950965189993,530,1,0,2,171
75120,2012.0,-1,49.0,135,0.39170742377598716,463,0,0,0,175
13114,1983.0,0,23.0,153,0.07626551741959958,877,0,1,0,175
106170,2013.0,1,53.0,127,-0.18257543964749526,-1,1,0,0,232
31741,1985.0,1,56.0,15,-0.3511546988255935,993,0,0,3,177
49661,1981.0,1,28.0,77,-0.26292180189531467,802,2,1,2,187
34824,2012.0,-1,49.0,34,-0.3751139383140628,914,0,0,1,165
23820,1985.0,1,68.0,64,-0.16800786952622232,963,1,1,-1,232
32356,2006.0,1,29.0,82,-0.27417111823088425,794,-1,0,-1,187
74633,1984.0,-1,19.0,128,-0.3620937115851726,770,-1,0,1,150
73875,2009.0,0,19.0,78,0.5931770066812629,548,1,0,0,137
17972,1985.0,1,16.0,57,-0.21770468020771588,938,-1,0,0,173
10228,1995.0,-1,30.0,106,-0.28512172678926717,858,0,1,2,151
26863,1991.0,0,22.0,80,1.3013973761043358,576,1,0,1,182
93655,2009.0,1,38.0,7,-0.3825992583579098,885,-1,0,0,191
99440,2012.0,-1,28.0,15,-0.0659495335981155,1022,1,0,0,174
82937,1988.0,0,32.0,151,1.0564379817012794,930,-1,1,3,172
34474,1983.0,1,35.0,69,-0.1359158005887003,785,0,1,3,166
58880,1983.0,0,48.0,124,-0.36906928031360337,1196,0,1,1,165
41579,2011.0,1,16.0,92,-0.17720519330546647,1023,1,1,2,191
48319,2015.0,-1,30.0,80,0.0972126322107865,974,-1,0,0,181
44942,2004.0,-1,16.0,148,-0.38664433681263716,897,1,1,1,154
58111,2005.0,-1,23.0,45,0.42853939143256187,945,2,0,1,185
12804,1999.0,0,64.0,5,-0.3618515913061487,935,0,0,1,150
36200,1999.0,-1,21.0,125,-0.3643358752418808,915,-1,0,2,160
34328,2011.0,1,19.0,51,0.29304387390568903,1158,2,1,0,182
106845,2013.0,0,16.0,8,-0.3535531738501773,945,-1,1,0,144
62300,2008.0,0,46.0,144,-0.23833731693534302,1016,1,1,0,148
94981,2013.0,-1,20.0,64,0.5713082578011478,945,0,0,1,208
69265,1983.0,0,32.0,44,-0.3491407404893447,873,-1,1,1,171
67737,2017.0,-1,39.0,93,-0.3470831819495935,997,0,1,2,154
103322,2000.0,-1,46.0,116,0.6406924156917805,1013,0,0,1,204
86611,1991.0,-1,18.0,55,0.2617904131376598,1197,1,1,2,163
16381,2007.0,0,75.0,35,-0.2091191507733617,873,-1,0,0,186
11870,1996.0,0,22.0,63,0.1556382963998496,910,1,1,0,156
83871,1987.0,-1,49.0,124,-0.37328736808648383,948,1,0,0,157
55701,2007.0,0,17.0,105,-0.2033880431725578,927,-1,1,1,153
43492,1992.0,-1,16.0,64,-0.38629924584023523,1101,-1,1,2,172
90583,2015.0,1,15.0,138,0.7591815346929592,823,-1,0,2,166
57746,2011.0,1,23.0,7,-0.21762026279242402,619,-1,1,2,147
